GeneID,Log2FC
6790,0.247871731702006
8934,-0.0384748938580784
10311,0.0010678114999868
4659,0.032404390308657
11001,0.0684335926585852
2580,-0.0456073491672918
9987,0.101277490784082
7514,0.0461872607023199
9044,0.00199339827369248
9639,0.254069632766916
23060,0.0889328846933537
9726,-0.084033804837883
6712,0.000207403599434569
375449,0.000428050168842616
9919,-0.0248044028490326
23654,-0.395105722598487
23351,-0.258444925791339
23350,0.00444051309872114
9739,-0.0238391133666472
23135,0.104856684973422
8871,0.0679481723674143
9710,0.0436458862218737
9371,0.0046446919641555
5198,-0.00756257585901563
80184,-0.0507522946985613
23243,-0.0249012717690459
9826,0.0185180837180075
9692,0.00675179139434755
1147,0.0148135093926975
27257,0.0581045637696352
4864,0.00540895534077019
10555,-0.324793624335175
8560,-0.261490337127204
9522,0.010012150485291
10066,-0.139256163524905
3841,0.011275384884873
10095,0.0438062665785912
10109,0.112374078991069
10094,0.0673202944521844
10282,-0.00481557603741352
51043,-0.0859881035403537
9533,-0.00512648003765901
5359,0.0961872442677499
8805,-0.0831593218960985
8312,0.0465598658077259
10424,0.00573477464665784
1070,-0.0176718027740479
2051,0.0186351291336817
5863,0.0850421394407164
10471,0.0225836445251376
9277,0.122506080090072
55922,-0.0498364090181187
8443,0.0055277026920825
3911,-0.00486174341439925
22794,-0.0775679445990897
6183,-0.039998672743611
4694,-0.0232214757993313
54741,-0.409677580487359
1193,0.0927466892356408
11079,-0.0661393063022825
6836,0.00193442755606828
10558,-0.0134837651782009
9517,0.0647108502569318
2189,-0.0246631155014217
8473,-0.158606149291031
8493,0.825312363771939
10572,0.00537009510577652
5373,-0.231459856195566
5890,-0.899618461455698
10622,0.14583940282377
10548,-0.234845448440716
3149,0.0796460334650761
5496,-0.0298472023839077
3636,-0.0596426759743944
2175,0.00115605511046699
8664,0.0515653052780494
8667,-0.0844385230278292
8841,0.0215159801231764
4931,-0.00615446831911233
587,-0.114243048506241
332,-0.0761132917847549
10526,0.0188639296818692
8417,0.080929700418439
84629,-0.119683266206731
1317,-0.326180914874392
10257,-0.117931249592768
10057,-0.214477377553264
10849,0.0675051007644157
8974,-0.0583079881489103
4113,0.0138492108637848
10652,0.00820619333975001
11097,-0.101395637294261
10092,-0.0920575543968228
5433,-0.343812226765211
4097,-0.069109057863156
5170,-0.0223878990379176
6892,0.246932586086875
5187,0.0571068076752982
7737,-0.0460409320983967
7403,0.278045757634867
1665,-0.0122972271354128
8731,-0.0361307461601852
23140,0.140973495231139
9675,-0.0172723440508476
23378,-0.0644736008962937
9867,0.202357709174805
9841,0.286058835185216
80777,-0.0109998109576228
9128,-0.000752309932146397
26227,0.106845192441751
4724,-0.52832006880894
395,0.0328117775117315
5252,-0.111111676065799
1783,0.220605408096491
5709,0.0614328157440483
23543,-0.0266455042221992
9061,0.29452729823003
10467,0.0116085807169882
9183,0.050134579684179
6692,0.079041922750238
9092,-0.0204594113165562
8733,0.125108131077439
1613,-0.0220072118312828
23099,0.00659903683262842
9907,-0.0432965947134755
9738,-0.181583576294058
9811,-0.0400901106978334
23262,0.0156762074426658
6885,0.0139599880099693
9521,-0.0256856716029055
8767,0.00443223089480406
284403,-0.0711909978606374
10236,-0.0900328610485716
9129,0.116001023491324
9352,-0.00356336369395755
7165,0.0204991961252891
10328,-0.0517381591142466
79033,0.61075452003466
5612,-0.167796498791948
8867,-0.025901549344979
9158,-0.376166558202682
8672,0.00407473685419798
9139,-0.201647355129102
10465,-0.101817348136205
6839,-0.0204456572882451
27429,-0.0066047806664376
11339,-0.0184414010844939
8574,0.0725123317036734
2037,0.251741736176009
10618,-0.296948827707352
5889,0.0916194642844292
10542,-0.316221098314884
11041,-0.26770481128726
9443,-0.129784566128683
10018,0.214101247293023
2309,-0.0729178959487671
7517,-0.724348024876668
7516,-0.704004606728541
11342,0.464787296598603
11216,0.287688010801837
8562,-0.0102630095516197
11260,0.00979981439473941
10591,0.168655128327265
10469,0.0341333103485077
27095,0.080884162834819
27243,0.123229785708992
8440,0.0736899121325274
5356,-0.0226253435436232
9055,0.256167937960722
6001,0.0670457543923552
7756,-0.0754745882510939
4711,-0.643600783911234
4709,-0.343056003650171
4717,0.246590163848508
4695,-0.480228322097612
439,0.0236145381950078
699,-0.26853935133346
9184,-0.0398823751743389
81,-0.0235762673691101
2954,0.0701207024414871
114049,0.17253513094983
51499,0.0677834308720899
283459,0.00684703934297288
27336,0.00171550871431003
9452,-0.0313337123269075
9265,-0.130926797941836
164,-0.0110988322422086
10228,0.00581758790894007
9145,0.212584816777996
9144,-0.2407738110311
6449,0.00474157631075013
11019,-0.220527035204488
2029,-0.0110114962598796
788,0.240545140992117
4677,-0.0523683608436403
8405,-0.023626445159638
8636,0.0914442096195898
10478,0.0592692968091603
11051,0.00668556918416144
10314,0.0952132467676092
6801,-0.27971205484179
9136,-0.0293435389537851
9997,0.0406224778113914
755,0.0934632703390075
10270,-0.00770482241115
8225,-0.0345144784571235
2542,-0.00321976738427887
7541,-0.168026987738009
3420,-0.00982597435810039
4898,0.0781777803879267
813,-0.0419903572655312
10768,-0.126195997914727
10749,0.0256654368363608
4007,-0.0597251481672269
2137,-0.00353690008247625
5001,-0.0167608239518463
4725,-0.244176345465189
5147,0.393136678772672
5000,0.133312680724708
5189,-0.0179390498294972
5885,-0.0759403985250906
1678,-0.00279511988034282
8449,0.00525743127487906
10534,0.0242920413131166
9535,0.37800630418774
4660,0.0690215141029651
665,0.245155852165946
9467,-0.159544003244661
9282,-0.0112439930930164
5636,0.00406942450562526
8467,0.00574020958239976
9764,-0.00424035165354078
9043,0.000488349912434673
23036,-0.150461753819818
3800,-0.000552260537152639
9875,0.211170051974474
23295,0.0884564382528619
196441,0.186184213934547
9836,0.000701391644343286
9716,0.0228197777762641
23031,-0.15146211774529
4976,-0.0931316634308643
9839,-0.117456902729568
8888,0.0464845536930732
23396,0.00984757719947723
23095,-0.052223043087267
10299,0.0276277381674552
23028,-0.172419591108936
9882,-0.00370008349478516
NA,-0.00864580631591467
26959,0.00605739892856602
3992,0.383142931616109
7813,0.0314129525824833
10905,-0.0139794206363296
2182,0.131922049748732
8724,0.0366605935350584
8677,-0.266912172199851
10724,-0.0242668328980316
10492,0.0313401591063035
51362,-0.0114708560277261
8703,-0.0100832245006531
26953,0.0500145402157477
9147,0.0286078789980068
2762,-0.0672114660790862
9397,-0.121104793740278
904,-0.00802069215218739
701,-0.00211474605319986
8985,0.000915261806222113
9470,0.0338623864791752
905,0.0206130209081028
1729,-0.00791965734284739
9403,0.129022837506241
10099,0.0592743711129454
11336,-0.00897921939910297
5151,0.0476524193866774
10226,0.126054963833846
5810,-0.0330524207812226
3717,-0.0266128890087317
10196,0.0789219744720595
23633,0.000445228975586059
7358,-0.0697662313990479
8459,-0.0218522536214545
1500,0.0392253479941703
23463,-0.00249414570981214
9947,-0.0801305854870521
10289,0.0327699842404115
6643,-0.125802092223369
8813,-0.0625847760734612
8615,0.0173884278782831
10560,-0.036126433843321
63931,0.185314022386188
10043,0.0144691083985971
85236;54145;3017;440689;8345;8341;8342,0.147443583031698
5208,0.135921064347086
28952,-0.177708308971197
10084,0.000609162189800096
10245,-0.276887333735441
1736,-0.047308327841628
9669,-0.0421745601244187
10206,-0.112985375256878
8721,-0.00346162439938902
22944,0.005304974964279
10294,0.00129448597585482
23476,-0.188625015946723
51596,0.0168516534795588
6610,-0.197856431001623
6907,0.00718867542122676
3364,0.0660326738331844
5201,-0.0109517305905854
6992,0.253459694409352
246243,0.147274392578267
4683,0.0130460908115055
8996,-0.0181604542273098
1838;1837,0.0531265099437004
8732,0.00153191607674824
22,-0.162824386182004
4286,0.127857960061768
23380,0.00208289901740291
3321,0.00796007739092163
9829,-0.253705652255325
9917,0.0526535512657412
863,-0.0883453964757188
9948,0.00850559937871248
9683,0.188529156100786
9475,0.1176355311458
23122,0.0900845988543845
26024,0.108952113188363
8895,-0.0476966742463834
9776,-0.0869270057264515
8541,0.0667450649050541
9026,0.0311520173900249
23363,-0.0551155734159689
9810,0.0132863102668761
5253,-0.0391498999402341
9877,-0.0227157226611675
23277,-0.0976652417718301
23066,0.00422063911325875
9819,-0.132649891617081
9682,0.37021423923045
23317,-0.0312650256671751
9701,0.0119811299773289
4849,-0.0882376202679041
26039,-0.0100592855901174
26057,-0.0066643078485005
23309,-0.0144243564138703
10049,0.0559362188421681
9942,0.000894658899331784
57017,0.138261564434198
79017,-0.123441560005196
374291,0.0413949187529053
6253,0.508997038202843
4720,-0.0774691201206824
8882,0.00366924529280265
219333,0.072404685271418
8446,0.181367072193771
2631,-0.172988649785313
8482,0.0775300086003848
3161,-0.015348698736571
10016,-0.000951509872238149
6902,0.018742996224831
9550,0.0446564099425457
9525,0.0970503301229972
9526,-0.0105287966890269
7764,0.00270017650304857
8537,0.231902360205684
11156,0.18985599623693
9555,-0.0441552701748804
6451,-0.136960607123101
2317,-0.0460692991968683
9611,0.0722416053552282
8674,0.0748833686037812
4726,0.148069845048565
5195,-0.0903654623899958
8501,-0.327419551197569
1431,-0.0820331093213787
9552,0.00272470311849914
9553,-0.605541576762283
9554,-0.0593450237194946
10522,0.0389680459381516
55660,0.0117973745450853
6867,-0.0751593786425229
10201,-0.290988199948739
8318,-0.171460819221526
64599,0.332748833120882
4034,-0.294637122210354
10651,-0.10289629584995
9559,-0.0526772360463131
4707,-0.0264626639046851
9512,0.00437100164436411
8819,-0.0454018564216501
9862,-0.0503357797410645
11104,-0.0272606687083733
8712,0.103825007027896
2081,-0.0717886187902525
1876,0.0835615497916199
25799,0.144462989850811
11168,0.141009221676707
10613,-0.00626730400222053
6871,-0.0432593396966576
8464,0.0482277579896711
4722,0.196930430162529
10772,0.0346067821180594
51053,0.290286284190114
1203,-0.183627276310852
3281,0.00452273988080499
10455,-0.00473979101616561
10474,-0.0750559426065866
27097,-0.0432671470662711
8726,0.0482003017397763
8815,0.00747489587010249
23451,-0.0585412257895147
7812,0.00710041068642045
11193,-0.363289444705295
8629,-0.0758515216432267
8575,-0.0113770523341525
9617,0.000461592170514745
27297,0.464581542927888
10001,0.921757955506522
23077,0.021069366263555
23464,-0.146121215676989
10360,-0.00395390863891349
10434,-0.0581916707014192
26284,-0.339181159859344
8804,-0.0359430170168116
23020,-0.0203480612258937
55687,-0.148519507323179
261726,-0.00837372248146088
8481,-0.0619310071331203
10040,0.00312409437201417
6838,0.204890858829817
5495,-0.0526969422449306
27340,0.00970445780712742
9631,0.000212217731207394
8576,0.0295203004519559
11169,-0.0406502475346594
10491,0.0383202751704379
8604,0.0399134275417635
5892,-0.286010062929529
10159,0.0101679834786104
9402,-0.0282218361195345
10535,0.00481379381344043
8872,-0.266475869518443
6650,-0.00733567461264597
10248,-0.24277087254929
10799,0.0761427934586498
8666,0.0660561010127284
8669,-0.0159737659989136
5716,-0.0771415980747979
8906,0.00423213700736817
10269,0.0456685718878649
6309,-0.301236744858811
79090,0.0468803692930887
3417,-0.0139496221650054
5188,0.00340547475185885
6341,-0.000868532701843147
10741,0.678519249752204
10254,0.0573373907575926
11334,0.0345217240696184
8694,0.0528597203431327
8812,-0.0514380994281441
9249,0.156880044336212
10550,-0.0271786660444584
8291,-0.287175097385609
8554,0.228142580346326
9063,-0.00045416057858225
10286,0.0565929467970991
11258,0.167395255196986
22826,-0.0570571184336707
10285,-0.0915313582576264
5884,0.0767134279902436
10476,-0.0232608632935299
10211,0.00195802176916329
10632,-0.236940123003184
10302,-0.0723354489341972
1362,-0.0148594194540562
10539,0.0213092601859016
26156,-0.00444192251156148
10845,-0.029249516902033
10529,-0.220291527883969
7108,-0.0286456402771913
6623,0.22180055228344
9391,0.0223853174584324
1677,-0.188024550179292
7763,0.194839432350319
2579;100008586;645073;26748;2576;2543,0.0526328178284146
6731,-0.00997497582144978
1797,0.12073761410107
9401,-0.00648393887303277
9400,-0.082557967704066
8725,0.0668134921554491
26229,0.0216178610643649
9219,-0.0972796651442615
7398,0.267884000964237
8854,0.0164732666249243
6793,-0.196842896381135
23683,0.64843696829477
9140,0.0239523343548619
26046,-0.00495557239290645
9868,-0.00408010531335829
9670,-0.159367583810104
23259,0.0275586187408088
4642,-0.379422108753955
9878,-0.190651036182425
9645,-0.0747586296562691
23499,-0.0141204024227336
9871,-0.0504380242001974
9913,0.0914047752254307
9873,0.0668400856780535
23376,-0.0635387047856987
9678,-0.00329678507702034
9725,0.0623704199218523
9855,-0.376886958939745
26043,0.00677998093773847
23276,-0.0457137801979981
9860,0.400165839156484
23353,-0.0192738115920243
11212,-0.000252825081459509
11160,-0.200102080036691
24148,0.0102213727657024
51585,-0.0501352981673093
285527,-0.0539521287769744
10725,-0.000780092820593314
23052,-0.0375595113888133
2744,-0.0239683494729508
23354,0.0641415777635936
22888,0.146841447282377
23014,0.0238161910825647
23030,0.0471012052716448
22836,-0.0408930653369983
140710,-0.0391277218653812
10869,0.0151164458715383
22911,0.3329480591432
161,0.0421793831966271
22872,-0.0556635622235711
22995,0.036620252971899
10614,-0.0899263874673778
11102,0.10684339523628
9133,0.0769806514914156
10897,0.253911285582135
51366,0.140137446264912
3268,0.060016763508197
57466,0.0497751686610533
4712,0.163102219035343
9927,0.0715208516024446
11072,-0.169166336333702
10073,-0.0104518515826936
10277,-0.00264643510426102
7542,0.0858173913032799
8518,-0.0509649320575687
11337,-0.391991906072675
4696,-0.00826844350802689
4710,0.56625784508726
4714,-0.558115301587795
4708,0.118708557887602
4701,0.361309109699947
10313,-0.000487333877863099
3954,-0.0687059449194523
22905,0.0403131241300435
23484,0.0532220300931784
9406,0.16945556954184
8723,0.119937031843694
11130,-0.0380954909337779
51747,0.00300029918894139
10112,0.0347207940785883
24137,0.0541053741771125
8930,0.211317005078408
6305,-0.0136154130242177
9527,0.0115642172438275
11143,-0.0717897530450029
9016,0.0977293404778365
11101,-0.212106686727046
8658,0.516277313301381
23582,-0.117018955859047
8645,-0.11888906172389
9217,0.0119721998181539
23557,0.0525176104542605
9019,0.0929478565665198
4718,-0.446619893655918
4705,-0.0659271666129119
11328,0.018181251626371
10659,0.155787378461654
25796,-0.0766793975248913
10592,-0.00193805104462373
10533,-0.0105646602795737
10667,-0.0114709315674611
51341,0.00450289982596474
11313,-0.116291048894275
10527,-0.0467123599601424
10425,-0.181683925364949
25816,-0.042704391587384
10569,0.0342690324635545
5238,0.166457411276834
27304,-0.525521681136358
10421,0.0634567661929101
9441,0.00314760451701137
9372,-0.342087579041475
25798,0.234232302685131
9530,0.00596174809878661
10598,-0.086349320064556
5073,0.0266898935871861
8624,-0.0257059125620994
752,0.0751191082730004
8879,-0.164966463342434
10412,-0.0462621334460558
10802,-0.022038117989513
10427,-0.0522893883290755
65220,0.000510248755758573
51567,0.00166308383575095
25874,-0.0102736042123404
92342,0.32441214803137
23474,-0.0531800409316596
2181,-0.220128928074294
25885,0.112444699439993
5116,0.0486217293354567
8089,0.181394032396211
11062,0.274209624527365
27107,0.0983504106588882
4850,0.0645335478230405
10617,-0.0851330212204188
10898,0.1234336734017
4772,0.00883135239793947
8623,0.102605687317152
8760,0.0249384471658909
11116,-0.0248124069083825
5509,0.077260358609399
23774,0.242950665783074
10775,0.0477142591762627
8924,0.0018558530975143
9342,-0.0157685498758966
9943,-0.0105318781588532
9453,0.125097897385017
22824,0.073017724501743
9991,0.0605087624366397
51691,-0.628796241405268
160,0.0496768429479254
58525,0.0106298891342817
9204,-0.409255625773896
6780,-0.100980932345272
7268,0.0329986975351173
23585,0.0693477301887987
8436,0.25616504473348
9532,0.0755348594814481
9531,-0.00189713078587159
9448,-0.0248262335290309
23417,0.337920552502132
9946,-0.012975334365031
9131,0.0486065056701794
24139,-0.250007469091467
9113,-0.0246745252080225
27075,-0.425763508173586
10380,0.0113712817073547
23564,0.15835989303195
7920,-0.0601598174231285
7918,-0.00117148574629605
57827,-0.206230156587903
51060,-0.0554674396163618
26995,-0.0714934568306885
11319,0.20285832087261
25949,0.0291848399275636
53615,-0.0308336349071322
8940,-0.19613824011496
11165,-0.256918316978746
9232,-0.0107726215555716
8915,-0.105494439079838
4716,0.123275411780008
1209,0.412719925457477
9189,0.151828048873547
4338,-0.00149342294698598
10452,0.0102530481750431
8799,-0.00162063061294156
10298,-0.134822677497881
11200,-0.446909035031995
9546,-1.12092038736058
86,-0.0497465420068268
7468,-0.057545982545359
4338,-0.633751962634969
4519,-0.428900103556921
3939,-0.110415073734533
216,0.0358100319767062
2746,0.158223544179239
1719,-0.0788513136961885
1727,-0.0586808135152274
2936,0.00156695099344774
4512,0.487903141767416
4513,-0.172344153355663
4514,-0.176851053967286
6647,0.0454691319150636
2162,-0.81982883895394
4860,0.0354099052046806
3251,-0.0812422337922125
2806,-0.0725817414785267
25,-0.000232335620197073
5230,-0.0347715739639896
203,-0.000120650306355504
4508,0.504121189987631
759,-0.097612505563248
760,0.276484695375273
7076,0.209663740160397
1471,-0.203306306390379
4609,-0.16736357429936
4893,0.0171619008730729
3265,-0.00641888184913261
3845,-0.0759569659068255
3949,-0.0984411031541835
7040,-0.0708163570225529
3050,-0.00524717321778662
3045,-0.0920766122548304
3046,-0.174455132913806
1410,-0.162932082317339
4000,0.105813649201216
6708,0.016639658344087
348,-0.104756232832951
341,0.0767786837038017
345,-0.211441118609393
2993,-0.218288152516853
6521,-0.264366853223041
116844,-0.213292974359306
2335,0.150641865099166
213,0.0299218423547223
7037,0.098517535090763
2512,-0.164530827654723
2495,-0.17568080818092
4535,-0.31085202444977
4536,-0.304907272105903
4537,1.16007547779798
4538,-0.0722274985941695
4540,0.380301434147919
4509,0.102155190831117
3156,0.0632578799987714
847,0.0678113055396794
5894,0.0513167064422674
2629,0.155005279550905
2517,0.0622920316218177
226,-0.0186030823720251
1476,0.0557798589647288
301,0.0394141071673468
338,-0.0114996770463649
2908,0.00836898704166428
5621,-0.00590962713111518
6648,0.0160908241509313
4942,-0.235614715971699
7083,0.00575197995503152
915,0.0417695108674997
10382,0.0332370941600355
2597,9.71088773115877e-05
435,-0.463900697191495
4914,-0.186175295118555
826,0.0939670028881992
3315,0.0246412634255711
7298,0.140809515332767
6184,0.0129373730872343
6185,-0.0281569012005466
2771,-0.0480165283337885
6522,-0.28650641530962
2995,-0.776814438191872
476,0.0385748059814836
217,-0.00861011120652785
3690,-0.282832995353603
3150,0.0104207234345603
292,-0.0169550502651198
9636,0.0674758610372052
5095,-0.207881182894499
5096,-0.0456196278579378
1965,0.026334974960142
3383,0.439215203074606
6176,-0.0117835003261076
6181,-0.10668633976887
6175,-0.204914251592566
3725,0.196124978732295
661,-0.184499691932762
6741,-0.00240367063397819
3688,-0.0406393195643267
5579,-0.137231177877249
793,-0.366766692750162
4632,-0.406238155731182
2994,-0.0494436241274668
7389,-0.0795402637563892
2717,0.0691191621754509
2934,0.0322439844723111
5925,0.0207647346959374
5241,0.285445174670771
5757,0.0314993239728621
983,-0.0748938941264356
506,-0.00571445107148148
6280,0.0163677837146824
1977,-0.192776810840307
2023,-0.0883788586543219
5836,0.0455623334008638
2821,-0.160413532568962
5423,-0.0132834974044423
4869,0.203098483039721
7170,0.124735987457551
3685,-0.0148876466321551
4023,0.554875183054884
3073,0.150574736576901
8970;8348;3018;8349,0.00145479183697996
2052,0.00270624110532356
1622,0.217883715085033
3945,-0.085021937901133
1059,0.0520169793479529
5627,-0.301783258675483
5034,-0.00127672920194124
97,0.0984645142865105
1509,-0.14539852389055
302,0.0198542768137329
823,-0.132955438493147
761,-0.805368400617252
5645,-0.164273707092239
5660,-0.0479838539216324
3074,0.171848693271487
1514,0.211125761032358
5216,-0.0526904345084497
669,0.0147316883302839
353,0.0135247393977761
2058,-0.0114037635071133
1508,-0.023550819003089
3320,0.0267914015858968
2592,0.165333790534699
3183,-0.0291662455445071
7388,0.220936815957272
3912,-0.113114085603953
7525,-0.174235537763989
4067,0.0684291319122376
2271,0.000913946063710123
2067,-0.178146003720877
6667,-0.0259310192191686
309,0.314972245792949
389,-0.17578100760151
1604,0.110770199730164
5243,-0.0269141126808057
6520,-0.0165779226605233
2990,-0.0661509897608997
5213,0.135827008983695
3326,0.00169903206972212
6734,-0.0813666483091454
440,-0.00157327628202817
6855,-0.105472884431809
6649,-0.207522421315737
3145,-0.0059104279464884
5160,0.104271819976324
5341,0.158073240263747
1537,-0.36596367374614
5788,-0.386171866737118
6629,-0.30112131446908
3075,-0.0402083969730627
6625,-0.279400743530085
3678,0.0744722643624331
4782,-0.234497797148416
7431,0.402285844765531
6218,-0.0162234485446898
2773,0.0387339186993835
308,-0.0404573300272015
3921,-0.120612533620209
967,-0.0521017331544014
11222,0.0226351881972701
6626,-0.184147744578702
2247,0.158309267661785
2026,-0.0481925147814943
3049,-0.017250270170468
30,0.00679641701103408
6728,-0.111953945592717
2950,-0.0641687690822038
6631,-0.253414629461558
7429,0.039811952402799
3956,-0.0302958968127437
5860,-0.0276142034249214
3146,0.00523493237621318
7168,-0.26299375015875
1211,0.0196689409583607
1212,0.0574805910034734
307,0.00718788546196273
1267,0.0260630030500977
1738,-0.00571539954228872
3178,0.02191960485043
6627,0.126042179851873
1512,0.444597558053926
1345,0.762415086377677
142,0.0182666296730097
5422,0.000842150951685343
5045,-0.0842263309845049
4048,0.00920779170363012
230,0.167556048317095
3015;94239,-0.128329734208273
8329;3013;85235;8331;55766,0.0661337761927236
29844,-0.0260509860710109
200933,-0.0973101868108934
643311,0.593380339926995
653333;85002;196483,0.104726352920937
342618,0.328905814339126
100137047,-0.0962842154055902
81488,-0.321831821753345
113455421,-0.412609331528865
54921,0.287040096301066
100507290,-0.0395472449219516
388559,0.0602247547035951
96626,0.265077185637611
6399,-0.145881373201435
100131801,0.233656346201849
400966;729857,0.0622245132753509
6818;445329,0.0927044934898236
102723631,-0.194345718752787
3303,-0.00400859107230867
801,0.0606821668287798
51082,-0.0223824123574431
110599564,0.0287315532456107
7278;113457,0.0158410279674793
3104,-0.191241986803063
2230,0.099647445033998
5552,-0.27208936671297
6738,0.0346390255298697
1351,0.459950040988318
4605,-0.0503536477876889
6237,0.0261085461970836
369,-0.0767299678072946
